query_id,dataset,server,tool,scenario_id,origin,anchor,positive_schema
v2-0957,v2,github,assign_copilot_to_issue,v2:assign_copilot_to_issue:s00,author_template,Send an issue to Copilot to assign the task from a feature request.,"{""name"":""assign_copilot_to_issue"",""description"":""Assign Copilot to a specific issue in a GitHub repository.\n\nThis tool can help with the following outcomes:\n- a Pull Request created with source code changes to resolve the issue\n\n\nMore information can be found at:\n- https://docs.github.com/en/copilot/using-github-copilot/using-copilot-coding-agent-to-work-on-tasks/about-assigning-tasks-to-copilot\n"",""inputSchema"":{""type"":""object"",""properties"":{""base_ref"":{""type"":""string"",""description"":""Git reference (e.g., branch) that the agent will start its work from. If not specified, defaults to the repository's default branch""},""custom_instructions"":{""type"":""string"",""description"":""Optional custom instructions to guide the agent beyond the issue body. Use this to provide additional context, constraints, or guidance that is not captured in the issue description""},""issue_number"":{""type"":""number"",""description"":""Issue number""},""owner"":{""type"":""string"",""description"":""Repository owner""},""repo"":{""type"":""string"",""description"":""Repository name""}},""required"":[""owner"",""repo"",""issue_number""]}}"
v2-0958,v2,github,assign_copilot_to_issue,v2:assign_copilot_to_issue:s00,author_template,Delegate the repository issue so it can assign the task from a feature request.,"{""name"":""assign_copilot_to_issue"",""description"":""Assign Copilot to a specific issue in a GitHub repository.\n\nThis tool can help with the following outcomes:\n- a Pull Request created with source code changes to resolve the issue\n\n\nMore information can be found at:\n- https://docs.github.com/en/copilot/using-github-copilot/using-copilot-coding-agent-to-work-on-tasks/about-assigning-tasks-to-copilot\n"",""inputSchema"":{""type"":""object"",""properties"":{""base_ref"":{""type"":""string"",""description"":""Git reference (e.g., branch) that the agent will start its work from. If not specified, defaults to the repository's default branch""},""custom_instructions"":{""type"":""string"",""description"":""Optional custom instructions to guide the agent beyond the issue body. Use this to provide additional context, constraints, or guidance that is not captured in the issue description""},""issue_number"":{""type"":""number"",""description"":""Issue number""},""owner"":{""type"":""string"",""description"":""Repository owner""},""repo"":{""type"":""string"",""description"":""Repository name""}},""required"":[""owner"",""repo"",""issue_number""]}}"
v2-0959,v2,github,assign_copilot_to_issue,v2:assign_copilot_to_issue:s03,author_template,Assign Copilot to an issue to send the issue to Copilot from develop.,"{""name"":""assign_copilot_to_issue"",""description"":""Assign Copilot to a specific issue in a GitHub repository.\n\nThis tool can help with the following outcomes:\n- a Pull Request created with source code changes to resolve the issue\n\n\nMore information can be found at:\n- https://docs.github.com/en/copilot/using-github-copilot/using-copilot-coding-agent-to-work-on-tasks/about-assigning-tasks-to-copilot\n"",""inputSchema"":{""type"":""object"",""properties"":{""base_ref"":{""type"":""string"",""description"":""Git reference (e.g., branch) that the agent will start its work from. If not specified, defaults to the repository's default branch""},""custom_instructions"":{""type"":""string"",""description"":""Optional custom instructions to guide the agent beyond the issue body. Use this to provide additional context, constraints, or guidance that is not captured in the issue description""},""issue_number"":{""type"":""number"",""description"":""Issue number""},""owner"":{""type"":""string"",""description"":""Repository owner""},""repo"":{""type"":""string"",""description"":""Repository name""}},""required"":[""owner"",""repo"",""issue_number""]}}"
v2-0960,v2,github,assign_copilot_to_issue,v2:assign_copilot_to_issue:s03,author_template,Send an issue to Copilot to send the issue to Copilot from develop.,"{""name"":""assign_copilot_to_issue"",""description"":""Assign Copilot to a specific issue in a GitHub repository.\n\nThis tool can help with the following outcomes:\n- a Pull Request created with source code changes to resolve the issue\n\n\nMore information can be found at:\n- https://docs.github.com/en/copilot/using-github-copilot/using-copilot-coding-agent-to-work-on-tasks/about-assigning-tasks-to-copilot\n"",""inputSchema"":{""type"":""object"",""properties"":{""base_ref"":{""type"":""string"",""description"":""Git reference (e.g., branch) that the agent will start its work from. If not specified, defaults to the repository's default branch""},""custom_instructions"":{""type"":""string"",""description"":""Optional custom instructions to guide the agent beyond the issue body. Use this to provide additional context, constraints, or guidance that is not captured in the issue description""},""issue_number"":{""type"":""number"",""description"":""Issue number""},""owner"":{""type"":""string"",""description"":""Repository owner""},""repo"":{""type"":""string"",""description"":""Repository name""}},""required"":[""owner"",""repo"",""issue_number""]}}"
v2-0961,v2,github,assign_copilot_to_issue,v2:assign_copilot_to_issue:s03,author_template,Delegate the repository issue so it can send the issue to Copilot from develop.,"{""name"":""assign_copilot_to_issue"",""description"":""Assign Copilot to a specific issue in a GitHub repository.\n\nThis tool can help with the following outcomes:\n- a Pull Request created with source code changes to resolve the issue\n\n\nMore information can be found at:\n- https://docs.github.com/en/copilot/using-github-copilot/using-copilot-coding-agent-to-work-on-tasks/about-assigning-tasks-to-copilot\n"",""inputSchema"":{""type"":""object"",""properties"":{""base_ref"":{""type"":""string"",""description"":""Git reference (e.g., branch) that the agent will start its work from. If not specified, defaults to the repository's default branch""},""custom_instructions"":{""type"":""string"",""description"":""Optional custom instructions to guide the agent beyond the issue body. Use this to provide additional context, constraints, or guidance that is not captured in the issue description""},""issue_number"":{""type"":""number"",""description"":""Issue number""},""owner"":{""type"":""string"",""description"":""Repository owner""},""repo"":{""type"":""string"",""description"":""Repository name""}},""required"":[""owner"",""repo"",""issue_number""]}}"
v2-0962,v2,github,assign_copilot_to_issue,v2:assign_copilot_to_issue:s04,author_template,Assign Copilot to an issue to let Copilot work on the ticket.,"{""name"":""assign_copilot_to_issue"",""description"":""Assign Copilot to a specific issue in a GitHub repository.\n\nThis tool can help with the following outcomes:\n- a Pull Request created with source code changes to resolve the issue\n\n\nMore information can be found at:\n- https://docs.github.com/en/copilot/using-github-copilot/using-copilot-coding-agent-to-work-on-tasks/about-assigning-tasks-to-copilot\n"",""inputSchema"":{""type"":""object"",""properties"":{""base_ref"":{""type"":""string"",""description"":""Git reference (e.g., branch) that the agent will start its work from. If not specified, defaults to the repository's default branch""},""custom_instructions"":{""type"":""string"",""description"":""Optional custom instructions to guide the agent beyond the issue body. Use this to provide additional context, constraints, or guidance that is not captured in the issue description""},""issue_number"":{""type"":""number"",""description"":""Issue number""},""owner"":{""type"":""string"",""description"":""Repository owner""},""repo"":{""type"":""string"",""description"":""Repository name""}},""required"":[""owner"",""repo"",""issue_number""]}}"
v2-0963,v2,github,assign_copilot_to_issue,v2:assign_copilot_to_issue:s04,author_template,Send an issue to Copilot to let Copilot work on the ticket.,"{""name"":""assign_copilot_to_issue"",""description"":""Assign Copilot to a specific issue in a GitHub repository.\n\nThis tool can help with the following outcomes:\n- a Pull Request created with source code changes to resolve the issue\n\n\nMore information can be found at:\n- https://docs.github.com/en/copilot/using-github-copilot/using-copilot-coding-agent-to-work-on-tasks/about-assigning-tasks-to-copilot\n"",""inputSchema"":{""type"":""object"",""properties"":{""base_ref"":{""type"":""string"",""description"":""Git reference (e.g., branch) that the agent will start its work from. If not specified, defaults to the repository's default branch""},""custom_instructions"":{""type"":""string"",""description"":""Optional custom instructions to guide the agent beyond the issue body. Use this to provide additional context, constraints, or guidance that is not captured in the issue description""},""issue_number"":{""type"":""number"",""description"":""Issue number""},""owner"":{""type"":""string"",""description"":""Repository owner""},""repo"":{""type"":""string"",""description"":""Repository name""}},""required"":[""owner"",""repo"",""issue_number""]}}"
v2-0964,v2,github,assign_copilot_to_issue,v2:assign_copilot_to_issue:s04,author_template,Delegate the repository issue so it can let Copilot work on the ticket.,"{""name"":""assign_copilot_to_issue"",""description"":""Assign Copilot to a specific issue in a GitHub repository.\n\nThis tool can help with the following outcomes:\n- a Pull Request created with source code changes to resolve the issue\n\n\nMore information can be found at:\n- https://docs.github.com/en/copilot/using-github-copilot/using-copilot-coding-agent-to-work-on-tasks/about-assigning-tasks-to-copilot\n"",""inputSchema"":{""type"":""object"",""properties"":{""base_ref"":{""type"":""string"",""description"":""Git reference (e.g., branch) that the agent will start its work from. If not specified, defaults to the repository's default branch""},""custom_instructions"":{""type"":""string"",""description"":""Optional custom instructions to guide the agent beyond the issue body. Use this to provide additional context, constraints, or guidance that is not captured in the issue description""},""issue_number"":{""type"":""number"",""description"":""Issue number""},""owner"":{""type"":""string"",""description"":""Repository owner""},""repo"":{""type"":""string"",""description"":""Repository name""}},""required"":[""owner"",""repo"",""issue_number""]}}"
v2-0965,v2,github,assign_copilot_to_issue,v2:assign_copilot_to_issue:s02,author_template,Can you assign Copilot to an issue to delegate issue 24 to Copilot?,"{""name"":""assign_copilot_to_issue"",""description"":""Assign Copilot to a specific issue in a GitHub repository.\n\nThis tool can help with the following outcomes:\n- a Pull Request created with source code changes to resolve the issue\n\n\nMore information can be found at:\n- https://docs.github.com/en/copilot/using-github-copilot/using-copilot-coding-agent-to-work-on-tasks/about-assigning-tasks-to-copilot\n"",""inputSchema"":{""type"":""object"",""properties"":{""base_ref"":{""type"":""string"",""description"":""Git reference (e.g., branch) that the agent will start its work from. If not specified, defaults to the repository's default branch""},""custom_instructions"":{""type"":""string"",""description"":""Optional custom instructions to guide the agent beyond the issue body. Use this to provide additional context, constraints, or guidance that is not captured in the issue description""},""issue_number"":{""type"":""number"",""description"":""Issue number""},""owner"":{""type"":""string"",""description"":""Repository owner""},""repo"":{""type"":""string"",""description"":""Repository name""}},""required"":[""owner"",""repo"",""issue_number""]}}"
v2-0966,v2,github,assign_copilot_to_issue,v2:assign_copilot_to_issue:s02,author_template,Could you delegate the issue so Copilot can delegate issue 24 to Copilot?,"{""name"":""assign_copilot_to_issue"",""description"":""Assign Copilot to a specific issue in a GitHub repository.\n\nThis tool can help with the following outcomes:\n- a Pull Request created with source code changes to resolve the issue\n\n\nMore information can be found at:\n- https://docs.github.com/en/copilot/using-github-copilot/using-copilot-coding-agent-to-work-on-tasks/about-assigning-tasks-to-copilot\n"",""inputSchema"":{""type"":""object"",""properties"":{""base_ref"":{""type"":""string"",""description"":""Git reference (e.g., branch) that the agent will start its work from. If not specified, defaults to the repository's default branch""},""custom_instructions"":{""type"":""string"",""description"":""Optional custom instructions to guide the agent beyond the issue body. Use this to provide additional context, constraints, or guidance that is not captured in the issue description""},""issue_number"":{""type"":""number"",""description"":""Issue number""},""owner"":{""type"":""string"",""description"":""Repository owner""},""repo"":{""type"":""string"",""description"":""Repository name""}},""required"":[""owner"",""repo"",""issue_number""]}}"
v2-0967,v2,github,assign_copilot_to_issue,v2:assign_copilot_to_issue:s02,author_template,Would you send the ticket to Copilot to delegate issue 24 to Copilot?,"{""name"":""assign_copilot_to_issue"",""description"":""Assign Copilot to a specific issue in a GitHub repository.\n\nThis tool can help with the following outcomes:\n- a Pull Request created with source code changes to resolve the issue\n\n\nMore information can be found at:\n- https://docs.github.com/en/copilot/using-github-copilot/using-copilot-coding-agent-to-work-on-tasks/about-assigning-tasks-to-copilot\n"",""inputSchema"":{""type"":""object"",""properties"":{""base_ref"":{""type"":""string"",""description"":""Git reference (e.g., branch) that the agent will start its work from. If not specified, defaults to the repository's default branch""},""custom_instructions"":{""type"":""string"",""description"":""Optional custom instructions to guide the agent beyond the issue body. Use this to provide additional context, constraints, or guidance that is not captured in the issue description""},""issue_number"":{""type"":""number"",""description"":""Issue number""},""owner"":{""type"":""string"",""description"":""Repository owner""},""repo"":{""type"":""string"",""description"":""Repository name""}},""required"":[""owner"",""repo"",""issue_number""]}}"
v2-0968,v2,github,assign_copilot_to_issue,v2:assign_copilot_to_issue:s02,author_template,Can we let Copilot handle the issue to delegate issue 24 to Copilot?,"{""name"":""assign_copilot_to_issue"",""description"":""Assign Copilot to a specific issue in a GitHub repository.\n\nThis tool can help with the following outcomes:\n- a Pull Request created with source code changes to resolve the issue\n\n\nMore information can be found at:\n- https://docs.github.com/en/copilot/using-github-copilot/using-copilot-coding-agent-to-work-on-tasks/about-assigning-tasks-to-copilot\n"",""inputSchema"":{""type"":""object"",""properties"":{""base_ref"":{""type"":""string"",""description"":""Git reference (e.g., branch) that the agent will start its work from. If not specified, defaults to the repository's default branch""},""custom_instructions"":{""type"":""string"",""description"":""Optional custom instructions to guide the agent beyond the issue body. Use this to provide additional context, constraints, or guidance that is not captured in the issue description""},""issue_number"":{""type"":""number"",""description"":""Issue number""},""owner"":{""type"":""string"",""description"":""Repository owner""},""repo"":{""type"":""string"",""description"":""Repository name""}},""required"":[""owner"",""repo"",""issue_number""]}}"
v2-0969,v2,github,assign_copilot_to_issue,v2:assign_copilot_to_issue:s01,author_template,Can you assign Copilot to an issue to have Copilot implement the bug fix?,"{""name"":""assign_copilot_to_issue"",""description"":""Assign Copilot to a specific issue in a GitHub repository.\n\nThis tool can help with the following outcomes:\n- a Pull Request created with source code changes to resolve the issue\n\n\nMore information can be found at:\n- https://docs.github.com/en/copilot/using-github-copilot/using-copilot-coding-agent-to-work-on-tasks/about-assigning-tasks-to-copilot\n"",""inputSchema"":{""type"":""object"",""properties"":{""base_ref"":{""type"":""string"",""description"":""Git reference (e.g., branch) that the agent will start its work from. If not specified, defaults to the repository's default branch""},""custom_instructions"":{""type"":""string"",""description"":""Optional custom instructions to guide the agent beyond the issue body. Use this to provide additional context, constraints, or guidance that is not captured in the issue description""},""issue_number"":{""type"":""number"",""description"":""Issue number""},""owner"":{""type"":""string"",""description"":""Repository owner""},""repo"":{""type"":""string"",""description"":""Repository name""}},""required"":[""owner"",""repo"",""issue_number""]}}"
v2-0970,v2,github,assign_copilot_to_issue,v2:assign_copilot_to_issue:s01,author_template,Could you delegate the issue so Copilot can have Copilot implement the bug fix?,"{""name"":""assign_copilot_to_issue"",""description"":""Assign Copilot to a specific issue in a GitHub repository.\n\nThis tool can help with the following outcomes:\n- a Pull Request created with source code changes to resolve the issue\n\n\nMore information can be found at:\n- https://docs.github.com/en/copilot/using-github-copilot/using-copilot-coding-agent-to-work-on-tasks/about-assigning-tasks-to-copilot\n"",""inputSchema"":{""type"":""object"",""properties"":{""base_ref"":{""type"":""string"",""description"":""Git reference (e.g., branch) that the agent will start its work from. If not specified, defaults to the repository's default branch""},""custom_instructions"":{""type"":""string"",""description"":""Optional custom instructions to guide the agent beyond the issue body. Use this to provide additional context, constraints, or guidance that is not captured in the issue description""},""issue_number"":{""type"":""number"",""description"":""Issue number""},""owner"":{""type"":""string"",""description"":""Repository owner""},""repo"":{""type"":""string"",""description"":""Repository name""}},""required"":[""owner"",""repo"",""issue_number""]}}"
v2-0971,v2,github,assign_copilot_to_issue,v2:assign_copilot_to_issue:s01,author_template,Would you send the ticket to Copilot to have Copilot implement the bug fix?,"{""name"":""assign_copilot_to_issue"",""description"":""Assign Copilot to a specific issue in a GitHub repository.\n\nThis tool can help with the following outcomes:\n- a Pull Request created with source code changes to resolve the issue\n\n\nMore information can be found at:\n- https://docs.github.com/en/copilot/using-github-copilot/using-copilot-coding-agent-to-work-on-tasks/about-assigning-tasks-to-copilot\n"",""inputSchema"":{""type"":""object"",""properties"":{""base_ref"":{""type"":""string"",""description"":""Git reference (e.g., branch) that the agent will start its work from. If not specified, defaults to the repository's default branch""},""custom_instructions"":{""type"":""string"",""description"":""Optional custom instructions to guide the agent beyond the issue body. Use this to provide additional context, constraints, or guidance that is not captured in the issue description""},""issue_number"":{""type"":""number"",""description"":""Issue number""},""owner"":{""type"":""string"",""description"":""Repository owner""},""repo"":{""type"":""string"",""description"":""Repository name""}},""required"":[""owner"",""repo"",""issue_number""]}}"
v2-0972,v2,github,assign_copilot_to_issue,v2:assign_copilot_to_issue:s01,author_template,Can we let Copilot handle the issue to have Copilot implement the bug fix?,"{""name"":""assign_copilot_to_issue"",""description"":""Assign Copilot to a specific issue in a GitHub repository.\n\nThis tool can help with the following outcomes:\n- a Pull Request created with source code changes to resolve the issue\n\n\nMore information can be found at:\n- https://docs.github.com/en/copilot/using-github-copilot/using-copilot-coding-agent-to-work-on-tasks/about-assigning-tasks-to-copilot\n"",""inputSchema"":{""type"":""object"",""properties"":{""base_ref"":{""type"":""string"",""description"":""Git reference (e.g., branch) that the agent will start its work from. If not specified, defaults to the repository's default branch""},""custom_instructions"":{""type"":""string"",""description"":""Optional custom instructions to guide the agent beyond the issue body. Use this to provide additional context, constraints, or guidance that is not captured in the issue description""},""issue_number"":{""type"":""number"",""description"":""Issue number""},""owner"":{""type"":""string"",""description"":""Repository owner""},""repo"":{""type"":""string"",""description"":""Repository name""}},""required"":[""owner"",""repo"",""issue_number""]}}"
v2-0973,v2,github,assign_copilot_to_issue,v2:assign_copilot_to_issue:s00,author_template,Can you assign Copilot to an issue to assign the task from a feature request?,"{""name"":""assign_copilot_to_issue"",""description"":""Assign Copilot to a specific issue in a GitHub repository.\n\nThis tool can help with the following outcomes:\n- a Pull Request created with source code changes to resolve the issue\n\n\nMore information can be found at:\n- https://docs.github.com/en/copilot/using-github-copilot/using-copilot-coding-agent-to-work-on-tasks/about-assigning-tasks-to-copilot\n"",""inputSchema"":{""type"":""object"",""properties"":{""base_ref"":{""type"":""string"",""description"":""Git reference (e.g., branch) that the agent will start its work from. If not specified, defaults to the repository's default branch""},""custom_instructions"":{""type"":""string"",""description"":""Optional custom instructions to guide the agent beyond the issue body. Use this to provide additional context, constraints, or guidance that is not captured in the issue description""},""issue_number"":{""type"":""number"",""description"":""Issue number""},""owner"":{""type"":""string"",""description"":""Repository owner""},""repo"":{""type"":""string"",""description"":""Repository name""}},""required"":[""owner"",""repo"",""issue_number""]}}"
v2-0974,v2,github,assign_copilot_to_issue,v2:assign_copilot_to_issue:s00,author_template,Could you delegate the issue so Copilot can assign the task from a feature request?,"{""name"":""assign_copilot_to_issue"",""description"":""Assign Copilot to a specific issue in a GitHub repository.\n\nThis tool can help with the following outcomes:\n- a Pull Request created with source code changes to resolve the issue\n\n\nMore information can be found at:\n- https://docs.github.com/en/copilot/using-github-copilot/using-copilot-coding-agent-to-work-on-tasks/about-assigning-tasks-to-copilot\n"",""inputSchema"":{""type"":""object"",""properties"":{""base_ref"":{""type"":""string"",""description"":""Git reference (e.g., branch) that the agent will start its work from. If not specified, defaults to the repository's default branch""},""custom_instructions"":{""type"":""string"",""description"":""Optional custom instructions to guide the agent beyond the issue body. Use this to provide additional context, constraints, or guidance that is not captured in the issue description""},""issue_number"":{""type"":""number"",""description"":""Issue number""},""owner"":{""type"":""string"",""description"":""Repository owner""},""repo"":{""type"":""string"",""description"":""Repository name""}},""required"":[""owner"",""repo"",""issue_number""]}}"
v2-0975,v2,github,assign_copilot_to_issue,v2:assign_copilot_to_issue:s00,author_template,Would you send the ticket to Copilot to assign the task from a feature request?,"{""name"":""assign_copilot_to_issue"",""description"":""Assign Copilot to a specific issue in a GitHub repository.\n\nThis tool can help with the following outcomes:\n- a Pull Request created with source code changes to resolve the issue\n\n\nMore information can be found at:\n- https://docs.github.com/en/copilot/using-github-copilot/using-copilot-coding-agent-to-work-on-tasks/about-assigning-tasks-to-copilot\n"",""inputSchema"":{""type"":""object"",""properties"":{""base_ref"":{""type"":""string"",""description"":""Git reference (e.g., branch) that the agent will start its work from. If not specified, defaults to the repository's default branch""},""custom_instructions"":{""type"":""string"",""description"":""Optional custom instructions to guide the agent beyond the issue body. Use this to provide additional context, constraints, or guidance that is not captured in the issue description""},""issue_number"":{""type"":""number"",""description"":""Issue number""},""owner"":{""type"":""string"",""description"":""Repository owner""},""repo"":{""type"":""string"",""description"":""Repository name""}},""required"":[""owner"",""repo"",""issue_number""]}}"
v2-0976,v2,github,assign_copilot_to_issue,v2:assign_copilot_to_issue:s00,author_template,Can we let Copilot handle the issue to assign the task from a feature request?,"{""name"":""assign_copilot_to_issue"",""description"":""Assign Copilot to a specific issue in a GitHub repository.\n\nThis tool can help with the following outcomes:\n- a Pull Request created with source code changes to resolve the issue\n\n\nMore information can be found at:\n- https://docs.github.com/en/copilot/using-github-copilot/using-copilot-coding-agent-to-work-on-tasks/about-assigning-tasks-to-copilot\n"",""inputSchema"":{""type"":""object"",""properties"":{""base_ref"":{""type"":""string"",""description"":""Git reference (e.g., branch) that the agent will start its work from. If not specified, defaults to the repository's default branch""},""custom_instructions"":{""type"":""string"",""description"":""Optional custom instructions to guide the agent beyond the issue body. Use this to provide additional context, constraints, or guidance that is not captured in the issue description""},""issue_number"":{""type"":""number"",""description"":""Issue number""},""owner"":{""type"":""string"",""description"":""Repository owner""},""repo"":{""type"":""string"",""description"":""Repository name""}},""required"":[""owner"",""repo"",""issue_number""]}}"
v2-0977,v2,github,assign_copilot_to_issue,v2:assign_copilot_to_issue:s03,author_template,Can you assign Copilot to an issue to send the issue to Copilot from develop?,"{""name"":""assign_copilot_to_issue"",""description"":""Assign Copilot to a specific issue in a GitHub repository.\n\nThis tool can help with the following outcomes:\n- a Pull Request created with source code changes to resolve the issue\n\n\nMore information can be found at:\n- https://docs.github.com/en/copilot/using-github-copilot/using-copilot-coding-agent-to-work-on-tasks/about-assigning-tasks-to-copilot\n"",""inputSchema"":{""type"":""object"",""properties"":{""base_ref"":{""type"":""string"",""description"":""Git reference (e.g., branch) that the agent will start its work from. If not specified, defaults to the repository's default branch""},""custom_instructions"":{""type"":""string"",""description"":""Optional custom instructions to guide the agent beyond the issue body. Use this to provide additional context, constraints, or guidance that is not captured in the issue description""},""issue_number"":{""type"":""number"",""description"":""Issue number""},""owner"":{""type"":""string"",""description"":""Repository owner""},""repo"":{""type"":""string"",""description"":""Repository name""}},""required"":[""owner"",""repo"",""issue_number""]}}"
v2-0978,v2,github,assign_copilot_to_issue,v2:assign_copilot_to_issue:s03,author_template,Could you delegate the issue so Copilot can send the issue to Copilot from develop?,"{""name"":""assign_copilot_to_issue"",""description"":""Assign Copilot to a specific issue in a GitHub repository.\n\nThis tool can help with the following outcomes:\n- a Pull Request created with source code changes to resolve the issue\n\n\nMore information can be found at:\n- https://docs.github.com/en/copilot/using-github-copilot/using-copilot-coding-agent-to-work-on-tasks/about-assigning-tasks-to-copilot\n"",""inputSchema"":{""type"":""object"",""properties"":{""base_ref"":{""type"":""string"",""description"":""Git reference (e.g., branch) that the agent will start its work from. If not specified, defaults to the repository's default branch""},""custom_instructions"":{""type"":""string"",""description"":""Optional custom instructions to guide the agent beyond the issue body. Use this to provide additional context, constraints, or guidance that is not captured in the issue description""},""issue_number"":{""type"":""number"",""description"":""Issue number""},""owner"":{""type"":""string"",""description"":""Repository owner""},""repo"":{""type"":""string"",""description"":""Repository name""}},""required"":[""owner"",""repo"",""issue_number""]}}"
v2-0979,v2,github,assign_copilot_to_issue,v2:assign_copilot_to_issue:s03,author_template,Would you send the ticket to Copilot to send the issue to Copilot from develop?,"{""name"":""assign_copilot_to_issue"",""description"":""Assign Copilot to a specific issue in a GitHub repository.\n\nThis tool can help with the following outcomes:\n- a Pull Request created with source code changes to resolve the issue\n\n\nMore information can be found at:\n- https://docs.github.com/en/copilot/using-github-copilot/using-copilot-coding-agent-to-work-on-tasks/about-assigning-tasks-to-copilot\n"",""inputSchema"":{""type"":""object"",""properties"":{""base_ref"":{""type"":""string"",""description"":""Git reference (e.g., branch) that the agent will start its work from. If not specified, defaults to the repository's default branch""},""custom_instructions"":{""type"":""string"",""description"":""Optional custom instructions to guide the agent beyond the issue body. Use this to provide additional context, constraints, or guidance that is not captured in the issue description""},""issue_number"":{""type"":""number"",""description"":""Issue number""},""owner"":{""type"":""string"",""description"":""Repository owner""},""repo"":{""type"":""string"",""description"":""Repository name""}},""required"":[""owner"",""repo"",""issue_number""]}}"
v2-0980,v2,github,assign_copilot_to_issue,v2:assign_copilot_to_issue:s03,author_template,Can we let Copilot handle the issue to send the issue to Copilot from develop?,"{""name"":""assign_copilot_to_issue"",""description"":""Assign Copilot to a specific issue in a GitHub repository.\n\nThis tool can help with the following outcomes:\n- a Pull Request created with source code changes to resolve the issue\n\n\nMore information can be found at:\n- https://docs.github.com/en/copilot/using-github-copilot/using-copilot-coding-agent-to-work-on-tasks/about-assigning-tasks-to-copilot\n"",""inputSchema"":{""type"":""object"",""properties"":{""base_ref"":{""type"":""string"",""description"":""Git reference (e.g., branch) that the agent will start its work from. If not specified, defaults to the repository's default branch""},""custom_instructions"":{""type"":""string"",""description"":""Optional custom instructions to guide the agent beyond the issue body. Use this to provide additional context, constraints, or guidance that is not captured in the issue description""},""issue_number"":{""type"":""number"",""description"":""Issue number""},""owner"":{""type"":""string"",""description"":""Repository owner""},""repo"":{""type"":""string"",""description"":""Repository name""}},""required"":[""owner"",""repo"",""issue_number""]}}"
v2-0981,v2,github,assign_copilot_to_issue,v2:assign_copilot_to_issue:s04,author_template,Can you assign Copilot to an issue to let Copilot work on the ticket?,"{""name"":""assign_copilot_to_issue"",""description"":""Assign Copilot to a specific issue in a GitHub repository.\n\nThis tool can help with the following outcomes:\n- a Pull Request created with source code changes to resolve the issue\n\n\nMore information can be found at:\n- https://docs.github.com/en/copilot/using-github-copilot/using-copilot-coding-agent-to-work-on-tasks/about-assigning-tasks-to-copilot\n"",""inputSchema"":{""type"":""object"",""properties"":{""base_ref"":{""type"":""string"",""description"":""Git reference (e.g., branch) that the agent will start its work from. If not specified, defaults to the repository's default branch""},""custom_instructions"":{""type"":""string"",""description"":""Optional custom instructions to guide the agent beyond the issue body. Use this to provide additional context, constraints, or guidance that is not captured in the issue description""},""issue_number"":{""type"":""number"",""description"":""Issue number""},""owner"":{""type"":""string"",""description"":""Repository owner""},""repo"":{""type"":""string"",""description"":""Repository name""}},""required"":[""owner"",""repo"",""issue_number""]}}"
v2-0982,v2,github,assign_copilot_to_issue,v2:assign_copilot_to_issue:s04,author_template,Could you delegate the issue so Copilot can let Copilot work on the ticket?,"{""name"":""assign_copilot_to_issue"",""description"":""Assign Copilot to a specific issue in a GitHub repository.\n\nThis tool can help with the following outcomes:\n- a Pull Request created with source code changes to resolve the issue\n\n\nMore information can be found at:\n- https://docs.github.com/en/copilot/using-github-copilot/using-copilot-coding-agent-to-work-on-tasks/about-assigning-tasks-to-copilot\n"",""inputSchema"":{""type"":""object"",""properties"":{""base_ref"":{""type"":""string"",""description"":""Git reference (e.g., branch) that the agent will start its work from. If not specified, defaults to the repository's default branch""},""custom_instructions"":{""type"":""string"",""description"":""Optional custom instructions to guide the agent beyond the issue body. Use this to provide additional context, constraints, or guidance that is not captured in the issue description""},""issue_number"":{""type"":""number"",""description"":""Issue number""},""owner"":{""type"":""string"",""description"":""Repository owner""},""repo"":{""type"":""string"",""description"":""Repository name""}},""required"":[""owner"",""repo"",""issue_number""]}}"
v2-0983,v2,github,assign_copilot_to_issue,v2:assign_copilot_to_issue:s04,author_template,Would you send the ticket to Copilot to let Copilot work on the ticket?,"{""name"":""assign_copilot_to_issue"",""description"":""Assign Copilot to a specific issue in a GitHub repository.\n\nThis tool can help with the following outcomes:\n- a Pull Request created with source code changes to resolve the issue\n\n\nMore information can be found at:\n- https://docs.github.com/en/copilot/using-github-copilot/using-copilot-coding-agent-to-work-on-tasks/about-assigning-tasks-to-copilot\n"",""inputSchema"":{""type"":""object"",""properties"":{""base_ref"":{""type"":""string"",""description"":""Git reference (e.g., branch) that the agent will start its work from. If not specified, defaults to the repository's default branch""},""custom_instructions"":{""type"":""string"",""description"":""Optional custom instructions to guide the agent beyond the issue body. Use this to provide additional context, constraints, or guidance that is not captured in the issue description""},""issue_number"":{""type"":""number"",""description"":""Issue number""},""owner"":{""type"":""string"",""description"":""Repository owner""},""repo"":{""type"":""string"",""description"":""Repository name""}},""required"":[""owner"",""repo"",""issue_number""]}}"
