query_id,dataset,server,tool,scenario_id,origin,anchor,positive_schema
ms-0149,ms,squareup,squareup/obtaintoken,ms:squareup/obtaintoken:s02,llm_claude_eval,Complete the OAuth handshake and return the bearer token.,"{""description"": ""ObtainToken. Returns an OAuth access token. The endpoint supports distinct methods of obtaining OAuth access tokens. Applications specify a method by adding the `grant_type` parameter in the request and also provide relevant information. __Note:__ Regardless of the method application specified, the endpoint always returns two items; an OAuth access token and a refresh token in the response. __OAut"", ""inputSchema"": {""properties"": {""client_id"": {""description"": ""The Square-issued ID of your application, available from the [developer dashboard](https://developer.squareup.com/apps)."", ""type"": ""string""}, ""client_secret"": {""description"": ""The Square-issued application secret for your application, available from the [developer dashboard](https://developer.squareup.com/apps)."", ""type"": ""string""}, ""code"": {""description"": ""The authorization code to exchange. This is required if `grant_type` is set to `authorization_code`, to indicate that the application wants to exchange an authorization code for an OAuth access token."", ""type"": ""string""}, ""grant_type"": {""description"": ""Specifies the method to request an OAuth access token. Valid values are: `authorization_code`, `refresh_token`, and `migration_token`"", ""type"": ""string""}, ""migration_token"": {""description"": ""Legacy OAuth access token obtained using a Connect API version prior to 2019-03-13. This parameter is required if `grant_type` is set to `migration_token` to indicate that the application wants to get a replacement OAuth access token. The response also returns a refresh token. For more information, see [Migrate to Using Refresh Tokens](https://developer.squareup.com/docs/oauth-api/migrate-to-refre"", ""type"": ""string""}, ""redirect_uri"": {""description"": ""The redirect URL assigned in the [developer dashboard](https://developer.squareup.com/apps)."", ""type"": ""string""}, ""refresh_token"": {""description"": ""A valid refresh token for generating a new OAuth access token. A valid refresh token is required if `grant_type` is set to `refresh_token` , to indicate the application wants a replacement for an expired OAuth access token."", ""type"": ""string""}, ""scopes"": {""description"": ""A JSON list of strings representing the permissions the application is requesting. For example: \""`[\""MERCHANT_PROFILE_READ\"",\""PAYMENTS_READ\"",\""BANK_ACCOUNTS_READ\""]`\"" The access token returned in the response is granted the permissions that comprise the intersection between the requested list of permissions, and those that belong to the provided refresh token."", ""type"": ""array""}}, ""required"": [""client_id"", ""client_secret"", ""grant_type""], ""type"": ""object""}, ""name"": ""obtaintoken""}"
ms-0150,ms,stripe,stripe/deleteaccountsaccountbankaccountsid,ms:stripe/deleteaccountsaccountbankaccountsid:s00,llm_claude_eval,Remove the old payout bank account from the connected account.,"{""description"": ""Delete a specified external account for a given account."", ""inputSchema"": {""properties"": {""account"": {""description"": ""The account parameter"", ""type"": ""string""}, ""id"": {""description"": ""The id parameter"", ""type"": ""string""}}, ""required"": [""account"", ""id""], ""type"": ""object""}, ""name"": ""deleteaccountsaccountbankaccountsid""}"
ms-0151,ms,stripe,stripe/deleteaccountsaccountbankaccountsid,ms:stripe/deleteaccountsaccountbankaccountsid:s01,llm_claude_eval,Delete that external bank account from the merchant's profile.,"{""description"": ""Delete a specified external account for a given account."", ""inputSchema"": {""properties"": {""account"": {""description"": ""The account parameter"", ""type"": ""string""}, ""id"": {""description"": ""The id parameter"", ""type"": ""string""}}, ""required"": [""account"", ""id""], ""type"": ""object""}, ""name"": ""deleteaccountsaccountbankaccountsid""}"
ms-0152,ms,stripe,stripe/deleteaccountsaccountbankaccountsid,ms:stripe/deleteaccountsaccountbankaccountsid:s02,llm_claude_eval,Drop the unused bank account ba_1Nx from account acct_77.,"{""description"": ""Delete a specified external account for a given account."", ""inputSchema"": {""properties"": {""account"": {""description"": ""The account parameter"", ""type"": ""string""}, ""id"": {""description"": ""The id parameter"", ""type"": ""string""}}, ""required"": [""account"", ""id""], ""type"": ""object""}, ""name"": ""deleteaccountsaccountbankaccountsid""}"
ms-0153,ms,stripe,stripe/getaccountsaccountexternalaccounts,ms:stripe/getaccountsaccountexternalaccounts:s00,llm_claude_eval,List the payout destinations attached to this connected account.,"{""description"": ""List external accounts for an account."", ""inputSchema"": {""properties"": {""account"": {""description"": ""The account parameter"", ""type"": ""string""}, ""ending_before"": {""description"": ""A cursor for use in pagination. `ending_before` is an object ID that defines your place in the list. For instance, if you make a list request and receive 100 objects, starting with `obj_bar`, your subsequent call can include `ending_before=obj_bar` in order to fetch the previous page of the list."", ""type"": ""string""}, ""expand"": {""description"": ""Specifies which fields in the response should be expanded."", ""type"": ""array""}, ""limit"": {""description"": ""A limit on the number of objects to be returned. Limit can range between 1 and 100, and the default is 10."", ""type"": ""integer""}, ""starting_after"": {""description"": ""A cursor for use in pagination. `starting_after` is an object ID that defines your place in the list. For instance, if you make a list request and receive 100 objects, ending with `obj_foo`, your subsequent call can include `starting_after=obj_foo` in order to fetch the next page of the list."", ""type"": ""string""}}, ""required"": [""account""], ""type"": ""object""}, ""name"": ""getaccountsaccountexternalaccounts""}"
ms-0154,ms,stripe,stripe/getaccountsaccountexternalaccounts,ms:stripe/getaccountsaccountexternalaccounts:s01,llm_claude_eval,Which external bank accounts or cards does the merchant have on file?,"{""description"": ""List external accounts for an account."", ""inputSchema"": {""properties"": {""account"": {""description"": ""The account parameter"", ""type"": ""string""}, ""ending_before"": {""description"": ""A cursor for use in pagination. `ending_before` is an object ID that defines your place in the list. For instance, if you make a list request and receive 100 objects, starting with `obj_bar`, your subsequent call can include `ending_before=obj_bar` in order to fetch the previous page of the list."", ""type"": ""string""}, ""expand"": {""description"": ""Specifies which fields in the response should be expanded."", ""type"": ""array""}, ""limit"": {""description"": ""A limit on the number of objects to be returned. Limit can range between 1 and 100, and the default is 10."", ""type"": ""integer""}, ""starting_after"": {""description"": ""A cursor for use in pagination. `starting_after` is an object ID that defines your place in the list. For instance, if you make a list request and receive 100 objects, ending with `obj_foo`, your subsequent call can include `starting_after=obj_foo` in order to fetch the next page of the list."", ""type"": ""string""}}, ""required"": [""account""], ""type"": ""object""}, ""name"": ""getaccountsaccountexternalaccounts""}"
ms-0155,ms,stripe,stripe/getaccountsaccountexternalaccounts,ms:stripe/getaccountsaccountexternalaccounts:s02,llm_claude_eval,Show all external accounts for acct_4Qz.,"{""description"": ""List external accounts for an account."", ""inputSchema"": {""properties"": {""account"": {""description"": ""The account parameter"", ""type"": ""string""}, ""ending_before"": {""description"": ""A cursor for use in pagination. `ending_before` is an object ID that defines your place in the list. For instance, if you make a list request and receive 100 objects, starting with `obj_bar`, your subsequent call can include `ending_before=obj_bar` in order to fetch the previous page of the list."", ""type"": ""string""}, ""expand"": {""description"": ""Specifies which fields in the response should be expanded."", ""type"": ""array""}, ""limit"": {""description"": ""A limit on the number of objects to be returned. Limit can range between 1 and 100, and the default is 10."", ""type"": ""integer""}, ""starting_after"": {""description"": ""A cursor for use in pagination. `starting_after` is an object ID that defines your place in the list. For instance, if you make a list request and receive 100 objects, ending with `obj_foo`, your subsequent call can include `starting_after=obj_foo` in order to fetch the next page of the list."", ""type"": ""string""}}, ""required"": [""account""], ""type"": ""object""}, ""name"": ""getaccountsaccountexternalaccounts""}"
ms-0156,ms,stripe,stripe/deleteaccountsaccountpersonsperson,ms:stripe/deleteaccountsaccountpersonsperson:s00,llm_claude_eval,Remove the former director from the account's legal entity.,"{""description"": ""Deletes an existing person\u2019s relationship to the account\u2019s legal entity. Any person with a relationship for an account can be deleted through the API, except if the person is the account_opener . If your integration is using the executive parameter, you cannot delete the only verified executive on file."", ""inputSchema"": {""properties"": {""account"": {""description"": ""The account parameter"", ""type"": ""string""}, ""person"": {""description"": ""The person parameter"", ""type"": ""string""}}, ""required"": [""account"", ""person""], ""type"": ""object""}, ""name"": ""deleteaccountsaccountpersonsperson""}"
ms-0157,ms,stripe,stripe/deleteaccountsaccountpersonsperson,ms:stripe/deleteaccountsaccountpersonsperson:s01,llm_claude_eval,Delete that person's association with the connected account.,"{""description"": ""Deletes an existing person\u2019s relationship to the account\u2019s legal entity. Any person with a relationship for an account can be deleted through the API, except if the person is the account_opener . If your integration is using the executive parameter, you cannot delete the only verified executive on file."", ""inputSchema"": {""properties"": {""account"": {""description"": ""The account parameter"", ""type"": ""string""}, ""person"": {""description"": ""The person parameter"", ""type"": ""string""}}, ""required"": [""account"", ""person""], ""type"": ""object""}, ""name"": ""deleteaccountsaccountpersonsperson""}"
ms-0158,ms,stripe,stripe/deleteaccountsaccountpersonsperson,ms:stripe/deleteaccountsaccountpersonsperson:s02,llm_claude_eval,The co-owner left the company - detach their person record.,"{""description"": ""Deletes an existing person\u2019s relationship to the account\u2019s legal entity. Any person with a relationship for an account can be deleted through the API, except if the person is the account_opener . If your integration is using the executive parameter, you cannot delete the only verified executive on file."", ""inputSchema"": {""properties"": {""account"": {""description"": ""The account parameter"", ""type"": ""string""}, ""person"": {""description"": ""The person parameter"", ""type"": ""string""}}, ""required"": [""account"", ""person""], ""type"": ""object""}, ""name"": ""deleteaccountsaccountpersonsperson""}"
ms-0159,ms,twilio,twilio/updatecallrecording,ms:twilio/updatecallrecording:s00,llm_claude_eval,Pause the recording of the ongoing support call.,"{""description"": ""Changes the status of the recording to paused, stopped, or in-progress. Note: Pass `Twilio.CURRENT` instead of recording sid to reference current active recording."", ""inputSchema"": {""properties"": {""AccountSid"": {""description"": ""The SID of the [Account](https://www.twilio.com/docs/iam/api/account) that created the Recording resource to update."", ""type"": ""string""}, ""CallSid"": {""description"": ""The [Call](https://www.twilio.com/docs/voice/api/call-resource) SID of the resource to update."", ""type"": ""string""}, ""PauseBehavior"": {""description"": ""Whether to record during a pause. Can be: `skip` or `silence` and the default is `silence`. `skip` does not record during the pause period, while `silence` will replace the actual audio of the call with silence during the pause period. This parameter only applies when setting `status` is set to `paused`."", ""type"": ""string""}, ""Sid"": {""description"": ""The Twilio-provided string that uniquely identifies the Recording resource to update."", ""type"": ""string""}, ""Status"": {""description"": ""The new status of the recording. Can be: `stopped`, `paused`, `in-progress`."", ""type"": ""string""}}, ""required"": [""AccountSid"", ""CallSid"", ""Sid"", ""Status""], ""type"": ""object""}, ""name"": ""updatecallrecording""}"
ms-0160,ms,twilio,twilio/updatecallrecording,ms:twilio/updatecallrecording:s01,llm_claude_eval,Stop recording the current call immediately.,"{""description"": ""Changes the status of the recording to paused, stopped, or in-progress. Note: Pass `Twilio.CURRENT` instead of recording sid to reference current active recording."", ""inputSchema"": {""properties"": {""AccountSid"": {""description"": ""The SID of the [Account](https://www.twilio.com/docs/iam/api/account) that created the Recording resource to update."", ""type"": ""string""}, ""CallSid"": {""description"": ""The [Call](https://www.twilio.com/docs/voice/api/call-resource) SID of the resource to update."", ""type"": ""string""}, ""PauseBehavior"": {""description"": ""Whether to record during a pause. Can be: `skip` or `silence` and the default is `silence`. `skip` does not record during the pause period, while `silence` will replace the actual audio of the call with silence during the pause period. This parameter only applies when setting `status` is set to `paused`."", ""type"": ""string""}, ""Sid"": {""description"": ""The Twilio-provided string that uniquely identifies the Recording resource to update."", ""type"": ""string""}, ""Status"": {""description"": ""The new status of the recording. Can be: `stopped`, `paused`, `in-progress`."", ""type"": ""string""}}, ""required"": [""AccountSid"", ""CallSid"", ""Sid"", ""Status""], ""type"": ""object""}, ""name"": ""updatecallrecording""}"
ms-0161,ms,twilio,twilio/updatecallrecording,ms:twilio/updatecallrecording:s02,llm_claude_eval,Resume the paused recording on that active call.,"{""description"": ""Changes the status of the recording to paused, stopped, or in-progress. Note: Pass `Twilio.CURRENT` instead of recording sid to reference current active recording."", ""inputSchema"": {""properties"": {""AccountSid"": {""description"": ""The SID of the [Account](https://www.twilio.com/docs/iam/api/account) that created the Recording resource to update."", ""type"": ""string""}, ""CallSid"": {""description"": ""The [Call](https://www.twilio.com/docs/voice/api/call-resource) SID of the resource to update."", ""type"": ""string""}, ""PauseBehavior"": {""description"": ""Whether to record during a pause. Can be: `skip` or `silence` and the default is `silence`. `skip` does not record during the pause period, while `silence` will replace the actual audio of the call with silence during the pause period. This parameter only applies when setting `status` is set to `paused`."", ""type"": ""string""}, ""Sid"": {""description"": ""The Twilio-provided string that uniquely identifies the Recording resource to update."", ""type"": ""string""}, ""Status"": {""description"": ""The new status of the recording. Can be: `stopped`, `paused`, `in-progress`."", ""type"": ""string""}}, ""required"": [""AccountSid"", ""CallSid"", ""Sid"", ""Status""], ""type"": ""object""}, ""name"": ""updatecallrecording""}"
ms-0162,ms,twilio,twilio/fetchcallrecording,ms:twilio/fetchcallrecording:s00,llm_claude_eval,Get the recording from yesterday's customer call.,"{""description"": ""Fetch an instance of a recording for a call"", ""inputSchema"": {""properties"": {""AccountSid"": {""description"": ""The SID of the [Account](https://www.twilio.com/docs/iam/api/account) that created the Recording resource to fetch."", ""type"": ""string""}, ""CallSid"": {""description"": ""The [Call](https://www.twilio.com/docs/voice/api/call-resource) SID of the resource to fetch."", ""type"": ""string""}, ""Sid"": {""description"": ""The Twilio-provided string that uniquely identifies the Recording resource to fetch."", ""type"": ""string""}}, ""required"": [""AccountSid"", ""CallSid"", ""Sid""], ""type"": ""object""}, ""name"": ""fetchcallrecording""}"
ms-0163,ms,twilio,twilio/fetchcallrecording,ms:twilio/fetchcallrecording:s01,llm_claude_eval,Retrieve that one call recording by its id.,"{""description"": ""Fetch an instance of a recording for a call"", ""inputSchema"": {""properties"": {""AccountSid"": {""description"": ""The SID of the [Account](https://www.twilio.com/docs/iam/api/account) that created the Recording resource to fetch."", ""type"": ""string""}, ""CallSid"": {""description"": ""The [Call](https://www.twilio.com/docs/voice/api/call-resource) SID of the resource to fetch."", ""type"": ""string""}, ""Sid"": {""description"": ""The Twilio-provided string that uniquely identifies the Recording resource to fetch."", ""type"": ""string""}}, ""required"": [""AccountSid"", ""CallSid"", ""Sid""], ""type"": ""object""}, ""name"": ""fetchcallrecording""}"
ms-0164,ms,twilio,twilio/fetchcallrecording,ms:twilio/fetchcallrecording:s02,llm_claude_eval,Pull the audio recording attached to call CA9981.,"{""description"": ""Fetch an instance of a recording for a call"", ""inputSchema"": {""properties"": {""AccountSid"": {""description"": ""The SID of the [Account](https://www.twilio.com/docs/iam/api/account) that created the Recording resource to fetch."", ""type"": ""string""}, ""CallSid"": {""description"": ""The [Call](https://www.twilio.com/docs/voice/api/call-resource) SID of the resource to fetch."", ""type"": ""string""}, ""Sid"": {""description"": ""The Twilio-provided string that uniquely identifies the Recording resource to fetch."", ""type"": ""string""}}, ""required"": [""AccountSid"", ""CallSid"", ""Sid""], ""type"": ""object""}, ""name"": ""fetchcallrecording""}"
ms-0165,ms,twilio,twilio/listcallevent,ms:twilio/listcallevent:s00,llm_claude_eval,Show the event timeline for that phone call.,"{""description"": ""Retrieve a list of all events for a call."", ""inputSchema"": {""properties"": {""AccountSid"": {""description"": ""The unique SID identifier of the Account."", ""type"": ""string""}, ""CallSid"": {""description"": ""The unique SID identifier of the Call."", ""type"": ""string""}, ""Page"": {""description"": ""The page index. This value is simply for client state."", ""type"": ""integer""}, ""PageSize"": {""description"": ""How many resources to return in each list page. The default is 50, and the maximum is 1000."", ""type"": ""integer""}, ""PageToken"": {""description"": ""The page token. This is provided by the API."", ""type"": ""string""}}, ""required"": [""AccountSid"", ""CallSid""], ""type"": ""object""}, ""name"": ""listcallevent""}"
ms-0166,ms,twilio,twilio/listcallevent,ms:twilio/listcallevent:s01,llm_claude_eval,List everything that happened during call CA1234.,"{""description"": ""Retrieve a list of all events for a call."", ""inputSchema"": {""properties"": {""AccountSid"": {""description"": ""The unique SID identifier of the Account."", ""type"": ""string""}, ""CallSid"": {""description"": ""The unique SID identifier of the Call."", ""type"": ""string""}, ""Page"": {""description"": ""The page index. This value is simply for client state."", ""type"": ""integer""}, ""PageSize"": {""description"": ""How many resources to return in each list page. The default is 50, and the maximum is 1000."", ""type"": ""integer""}, ""PageToken"": {""description"": ""The page token. This is provided by the API."", ""type"": ""string""}}, ""required"": [""AccountSid"", ""CallSid""], ""type"": ""object""}, ""name"": ""listcallevent""}"
ms-0167,ms,twilio,twilio/listcallevent,ms:twilio/listcallevent:s02,llm_claude_eval,Pull the per-call event log so I can debug the dropped audio.,"{""description"": ""Retrieve a list of all events for a call."", ""inputSchema"": {""properties"": {""AccountSid"": {""description"": ""The unique SID identifier of the Account."", ""type"": ""string""}, ""CallSid"": {""description"": ""The unique SID identifier of the Call."", ""type"": ""string""}, ""Page"": {""description"": ""The page index. This value is simply for client state."", ""type"": ""integer""}, ""PageSize"": {""description"": ""How many resources to return in each list page. The default is 50, and the maximum is 1000."", ""type"": ""integer""}, ""PageToken"": {""description"": ""The page token. This is provided by the API."", ""type"": ""string""}}, ""required"": [""AccountSid"", ""CallSid""], ""type"": ""object""}, ""name"": ""listcallevent""}"
ms-0168,ms,twitter,twitter/findspacesbycreatorids,ms:twitter/findspacesbycreatorids:s00,llm_claude_eval,Which audio Spaces have these two accounts hosted?,"{""description"": ""Space lookup by their creators. Returns a variety of information about the Spaces created by the provided User IDs"", ""inputSchema"": {""properties"": {""user_ids"": {""description"": ""The IDs of Users to search through."", ""type"": ""array""}}, ""required"": [""user_ids""], ""type"": ""object""}, ""name"": ""findspacesbycreatorids""}"
ms-0169,ms,twitter,twitter/findspacesbycreatorids,ms:twitter/findspacesbycreatorids:s01,llm_claude_eval,Find the live rooms created by user 783214.,"{""description"": ""Space lookup by their creators. Returns a variety of information about the Spaces created by the provided User IDs"", ""inputSchema"": {""properties"": {""user_ids"": {""description"": ""The IDs of Users to search through."", ""type"": ""array""}}, ""required"": [""user_ids""], ""type"": ""object""}, ""name"": ""findspacesbycreatorids""}"
ms-0170,ms,twitter,twitter/findspacesbycreatorids,ms:twitter/findspacesbycreatorids:s02,llm_claude_eval,Look up Spaces by their creators' user ids.,"{""description"": ""Space lookup by their creators. Returns a variety of information about the Spaces created by the provided User IDs"", ""inputSchema"": {""properties"": {""user_ids"": {""description"": ""The IDs of Users to search through."", ""type"": ""array""}}, ""required"": [""user_ids""], ""type"": ""object""}, ""name"": ""findspacesbycreatorids""}"
ms-0171,ms,twitter,twitter/listidcreate,ms:twitter/listidcreate:s00,llm_claude_eval,Make a new list called 'AI researchers'.,"{""description"": ""Create List. Creates a new List."", ""inputSchema"": {""properties"": {""description"": {""description"": ""The description field"", ""type"": ""string""}, ""name"": {""description"": ""The name field"", ""type"": ""string""}, ""private"": {""description"": ""The private field"", ""type"": ""boolean""}}, ""required"": [""name""], ""type"": ""object""}, ""name"": ""listidcreate""}"
ms-0172,ms,twitter,twitter/listidcreate,ms:twitter/listidcreate:s01,llm_claude_eval,Create a private list for industry news accounts.,"{""description"": ""Create List. Creates a new List."", ""inputSchema"": {""properties"": {""description"": {""description"": ""The description field"", ""type"": ""string""}, ""name"": {""description"": ""The name field"", ""type"": ""string""}, ""private"": {""description"": ""The private field"", ""type"": ""boolean""}}, ""required"": [""name""], ""type"": ""object""}, ""name"": ""listidcreate""}"
ms-0173,ms,twitter,twitter/listidcreate,ms:twitter/listidcreate:s02,llm_claude_eval,Set up a fresh list so I can group the design community.,"{""description"": ""Create List. Creates a new List."", ""inputSchema"": {""properties"": {""description"": {""description"": ""The description field"", ""type"": ""string""}, ""name"": {""description"": ""The name field"", ""type"": ""string""}, ""private"": {""description"": ""The private field"", ""type"": ""boolean""}}, ""required"": [""name""], ""type"": ""object""}, ""name"": ""listidcreate""}"
ms-0174,ms,twitter,twitter/listsidtweets,ms:twitter/listsidtweets:s00,llm_claude_eval,Show the latest posts from my 'AI researchers' list.,"{""description"": ""List Tweets timeline by List ID.. Returns a list of Tweets associated with the provided List ID."", ""inputSchema"": {""properties"": {""id"": {""description"": ""The ID of the List."", ""type"": ""string""}, ""max_results"": {""description"": ""The maximum number of results."", ""type"": ""integer""}, ""pagination_token"": {""description"": ""This parameter is used to get the next 'page' of results."", ""type"": ""string""}}, ""required"": [""id""], ""type"": ""object""}, ""name"": ""listsidtweets""}"
ms-0175,ms,twitter,twitter/listsidtweets,ms:twitter/listsidtweets:s01,llm_claude_eval,What tweets are in the timeline of list 8842?,"{""description"": ""List Tweets timeline by List ID.. Returns a list of Tweets associated with the provided List ID."", ""inputSchema"": {""properties"": {""id"": {""description"": ""The ID of the List."", ""type"": ""string""}, ""max_results"": {""description"": ""The maximum number of results."", ""type"": ""integer""}, ""pagination_token"": {""description"": ""This parameter is used to get the next 'page' of results."", ""type"": ""string""}}, ""required"": [""id""], ""type"": ""object""}, ""name"": ""listsidtweets""}"
ms-0176,ms,twitter,twitter/listsidtweets,ms:twitter/listsidtweets:s02,llm_claude_eval,Fetch the recent tweets belonging to that list.,"{""description"": ""List Tweets timeline by List ID.. Returns a list of Tweets associated with the provided List ID."", ""inputSchema"": {""properties"": {""id"": {""description"": ""The ID of the List."", ""type"": ""string""}, ""max_results"": {""description"": ""The maximum number of results."", ""type"": ""integer""}, ""pagination_token"": {""description"": ""This parameter is used to get the next 'page' of results."", ""type"": ""string""}}, ""required"": [""id""], ""type"": ""object""}, ""name"": ""listsidtweets""}"
ms-0177,ms,vercel,vercel/deleteedgeconfigtokens,ms:vercel/deleteedgeconfigtokens:s00,llm_claude_eval,Revoke the two read tokens on our edge config store.,"{""description"": ""Delete one or more Edge Config tokens. Deletes one or more tokens of an existing Edge Config."", ""inputSchema"": {""properties"": {""edgeConfigId"": {""description"": ""The edgeConfigId parameter"", ""type"": ""string""}, ""teamId"": {""description"": ""The Team identifier or slug to perform the request on behalf of."", ""type"": ""string""}, ""tokens"": {""description"": ""The tokens field"", ""type"": ""array""}}, ""required"": [""edgeConfigId"", ""tokens""], ""type"": ""object""}, ""name"": ""deleteedgeconfigtokens""}"
ms-0178,ms,vercel,vercel/deleteedgeconfigtokens,ms:vercel/deleteedgeconfigtokens:s01,llm_claude_eval,"Delete those edge config access tokens, they were shared too widely.","{""description"": ""Delete one or more Edge Config tokens. Deletes one or more tokens of an existing Edge Config."", ""inputSchema"": {""properties"": {""edgeConfigId"": {""description"": ""The edgeConfigId parameter"", ""type"": ""string""}, ""teamId"": {""description"": ""The Team identifier or slug to perform the request on behalf of."", ""type"": ""string""}, ""tokens"": {""description"": ""The tokens field"", ""type"": ""array""}}, ""required"": [""edgeConfigId"", ""tokens""], ""type"": ""object""}, ""name"": ""deleteedgeconfigtokens""}"
ms-0179,ms,vercel,vercel/deleteedgeconfigtokens,ms:vercel/deleteedgeconfigtokens:s02,llm_claude_eval,Remove the stale tokens from the edge configuration.,"{""description"": ""Delete one or more Edge Config tokens. Deletes one or more tokens of an existing Edge Config."", ""inputSchema"": {""properties"": {""edgeConfigId"": {""description"": ""The edgeConfigId parameter"", ""type"": ""string""}, ""teamId"": {""description"": ""The Team identifier or slug to perform the request on behalf of."", ""type"": ""string""}, ""tokens"": {""description"": ""The tokens field"", ""type"": ""array""}}, ""required"": [""edgeConfigId"", ""tokens""], ""type"": ""object""}, ""name"": ""deleteedgeconfigtokens""}"
ms-0180,ms,vercel,vercel/createedgeconfig,ms:vercel/createedgeconfig:s00,llm_claude_eval,Create a new edge config store for feature settings.,"{""description"": ""Create an Edge Config. Creates an Edge Config."", ""inputSchema"": {""properties"": {""items"": {""description"": ""The items field"", ""type"": ""object""}, ""slug"": {""description"": ""The slug field"", ""type"": ""string""}, ""teamId"": {""description"": ""The Team identifier or slug to perform the request on behalf of."", ""type"": ""string""}}, ""required"": [""slug""], ""type"": ""object""}, ""name"": ""createedgeconfig""}"
ms-0181,ms,vercel,vercel/createedgeconfig,ms:vercel/createedgeconfig:s01,llm_claude_eval,Set up an edge configuration named 'pricing-flags'.,"{""description"": ""Create an Edge Config. Creates an Edge Config."", ""inputSchema"": {""properties"": {""items"": {""description"": ""The items field"", ""type"": ""object""}, ""slug"": {""description"": ""The slug field"", ""type"": ""string""}, ""teamId"": {""description"": ""The Team identifier or slug to perform the request on behalf of."", ""type"": ""string""}}, ""required"": [""slug""], ""type"": ""object""}, ""name"": ""createedgeconfig""}"
ms-0182,ms,vercel,vercel/createedgeconfig,ms:vercel/createedgeconfig:s02,llm_claude_eval,I want a fresh edge config under our team scope.,"{""description"": ""Create an Edge Config. Creates an Edge Config."", ""inputSchema"": {""properties"": {""items"": {""description"": ""The items field"", ""type"": ""object""}, ""slug"": {""description"": ""The slug field"", ""type"": ""string""}, ""teamId"": {""description"": ""The Team identifier or slug to perform the request on behalf of."", ""type"": ""string""}}, ""required"": [""slug""], ""type"": ""object""}, ""name"": ""createedgeconfig""}"
ms-0183,ms,vercel,vercel/deleteconfiguration,ms:vercel/deleteconfiguration:s00,llm_claude_eval,Uninstall the Slack integration configuration from the account.,"{""description"": ""Delete an integration configuration. Allows to remove the configuration with the `id` provided in the parameters. The configuration and all of its resources will be removed. This includes Webhooks, LogDrains and Project Env variables."", ""inputSchema"": {""properties"": {""id"": {""description"": ""The id parameter"", ""type"": ""string""}, ""teamId"": {""description"": ""The Team identifier or slug to perform the request on behalf of."", ""type"": ""string""}}, ""required"": [""id""], ""type"": ""object""}, ""name"": ""deleteconfiguration""}"
ms-0184,ms,vercel,vercel/deleteconfiguration,ms:vercel/deleteconfiguration:s01,llm_claude_eval,Remove that integration's configuration by its id.,"{""description"": ""Delete an integration configuration. Allows to remove the configuration with the `id` provided in the parameters. The configuration and all of its resources will be removed. This includes Webhooks, LogDrains and Project Env variables."", ""inputSchema"": {""properties"": {""id"": {""description"": ""The id parameter"", ""type"": ""string""}, ""teamId"": {""description"": ""The Team identifier or slug to perform the request on behalf of."", ""type"": ""string""}}, ""required"": [""id""], ""type"": ""object""}, ""name"": ""deleteconfiguration""}"
ms-0185,ms,vercel,vercel/deleteconfiguration,ms:vercel/deleteconfiguration:s02,llm_claude_eval,Delete the marketplace integration setup we no longer use.,"{""description"": ""Delete an integration configuration. Allows to remove the configuration with the `id` provided in the parameters. The configuration and all of its resources will be removed. This includes Webhooks, LogDrains and Project Env variables."", ""inputSchema"": {""properties"": {""id"": {""description"": ""The id parameter"", ""type"": ""string""}, ""teamId"": {""description"": ""The Team identifier or slug to perform the request on behalf of."", ""type"": ""string""}}, ""required"": [""id""], ""type"": ""object""}, ""name"": ""deleteconfiguration""}"
ms-0186,ms,zoom,zoom/account,ms:zoom/account:s00,llm_claude_eval,Show the settings and details of sub account 5512.,"{""description"": ""Get sub account details. Get details of a sub account that is listed under a master account. Your account must be a master account in order to retrieve sub accounts' details. Zoom allows only [approved partners](https://marketplace.zoom.us/docs/api-reference/master-account-apis) to use master APIs and create sub accounts. Email the partner programs team at **partner-success@zoom.us** for more deta"", ""inputSchema"": {""properties"": {""accountId"": {""description"": ""The account ID."", ""type"": ""string""}}, ""required"": [""accountId""], ""type"": ""object""}, ""name"": ""account""}"
ms-0187,ms,zoom,zoom/account,ms:zoom/account:s01,llm_claude_eval,Get the profile of that sub account under our master org.,"{""description"": ""Get sub account details. Get details of a sub account that is listed under a master account. Your account must be a master account in order to retrieve sub accounts' details. Zoom allows only [approved partners](https://marketplace.zoom.us/docs/api-reference/master-account-apis) to use master APIs and create sub accounts. Email the partner programs team at **partner-success@zoom.us** for more deta"", ""inputSchema"": {""properties"": {""accountId"": {""description"": ""The account ID."", ""type"": ""string""}}, ""required"": [""accountId""], ""type"": ""object""}, ""name"": ""account""}"
ms-0188,ms,zoom,zoom/account,ms:zoom/account:s02,llm_claude_eval,Pull the record for one of our managed sub accounts.,"{""description"": ""Get sub account details. Get details of a sub account that is listed under a master account. Your account must be a master account in order to retrieve sub accounts' details. Zoom allows only [approved partners](https://marketplace.zoom.us/docs/api-reference/master-account-apis) to use master APIs and create sub accounts. Email the partner programs team at **partner-success@zoom.us** for more deta"", ""inputSchema"": {""properties"": {""accountId"": {""description"": ""The account ID."", ""type"": ""string""}}, ""required"": [""accountId""], ""type"": ""object""}, ""name"": ""account""}"
