query_id,anchor,tool,doc,label
v1-0690,I am trying to review the current release to inspect the latest release notes.,get_latest_release,"{""description"":""Get the latest release in a GitHub repository"",""inputSchema"":{""properties"":{""owner"":{""description"":""Repository owner"",""type"":""string""},""repo"":{""description"":""Repository name"",""type"":""string""}},""required"":[""owner"",""repo""],""type"":""object""},""name"":""get_latest_release""}",1
v1-0690,I am trying to review the current release to inspect the latest release notes.,add_comment_to_pending_review,"{""description"":""Add review comment to the requester's latest pending pull request review. A pending review needs to already exist to call this (check with the user if not sure)."",""inputSchema"":{""properties"":{""body"":{""description"":""The text of the review comment"",""type"":""string""},""line"":{""description"":""The line of the blob in the pull request diff that the comment applies to. For multi-line comments, the last line of the range"",""type"":""number""},""owner"":{""description"":""Repository owner"",""type"":""string""},""path"":{""description"":""The relative path to the file that necessitates a comment"",""type"":""string""},""pullNumber"":{""description"":""Pull request number"",""type"":""number""},""repo"":{""description"":""Repository name"",""type"":""string""},""side"":{""description"":""The side of the diff to comment on. LEFT indicates the previous state, RIGHT indicates the new state"",""enum"":[""LEFT"",""RIGHT""],""type"":""string""},""startLine"":{""description"":""For multi-line comments, the first line of the range that the comment applies to"",""type"":""number""},""startSide"":{""description"":""For multi-line comments, the starting side of the diff that the comment applies to. LEFT indicates the previous state, RIGHT indicates the new state"",""enum"":[""LEFT"",""RIGHT""],""type"":""string""},""subjectType"":{""description"":""The level at which the comment is targeted"",""enum"":[""FILE"",""LINE""],""type"":""string""}},""required"":[""owner"",""repo"",""pullNumber"",""path"",""body"",""subjectType""],""type"":""object""},""name"":""add_comment_to_pending_review""}",0
v1-0690,I am trying to review the current release to inspect the latest release notes.,list_releases,"{""description"":""List releases in a GitHub repository"",""inputSchema"":{""properties"":{""owner"":{""description"":""Repository owner"",""type"":""string""},""page"":{""description"":""Page number for pagination (min 1)"",""minimum"":1,""type"":""number""},""perPage"":{""description"":""Results per page for pagination (min 1, max 100)"",""maximum"":100,""minimum"":1,""type"":""number""},""repo"":{""description"":""Repository name"",""type"":""string""}},""required"":[""owner"",""repo""],""type"":""object""},""name"":""list_releases""}",0
v1-0690,I am trying to review the current release to inspect the latest release notes.,get_release_by_tag,"{""description"":""Get a specific release by its tag name in a GitHub repository"",""inputSchema"":{""properties"":{""owner"":{""description"":""Repository owner"",""type"":""string""},""repo"":{""description"":""Repository name"",""type"":""string""},""tag"":{""description"":""Tag name (e.g., 'v1.0.0')"",""type"":""string""}},""required"":[""owner"",""repo"",""tag""],""type"":""object""},""name"":""get_release_by_tag""}",0
v1-0690,I am trying to review the current release to inspect the latest release notes.,list_issues,"{""description"":""List issues in a GitHub repository. For pagination, use the 'endCursor' from the previous response's 'pageInfo' in the 'after' parameter."",""inputSchema"":{""properties"":{""after"":{""description"":""Cursor for pagination. Use the endCursor from the previous page's PageInfo for GraphQL APIs."",""type"":""string""},""direction"":{""description"":""Order direction. If provided, the 'orderBy' also needs to be provided."",""enum"":[""ASC"",""DESC""],""type"":""string""},""labels"":{""description"":""Filter by labels"",""items"":{""type"":""string""},""type"":""array""},""orderBy"":{""description"":""Order issues by field. If provided, the 'direction' also needs to be provided."",""enum"":[""CREATED_AT"",""UPDATED_AT"",""COMMENTS""],""type"":""string""},""owner"":{""description"":""Repository owner"",""type"":""string""},""perPage"":{""description"":""Results per page for pagination (min 1, max 100)"",""maximum"":100,""minimum"":1,""type"":""number""},""repo"":{""description"":""Repository name"",""type"":""string""},""since"":{""description"":""Filter by date (ISO 8601 timestamp)"",""type"":""string""},""state"":{""description"":""Filter by state, by default both open and closed issues are returned when not provided"",""enum"":[""OPEN"",""CLOSED""],""type"":""string""}},""required"":[""owner"",""repo""],""type"":""object""},""name"":""list_issues""}",0
v1-0691,I need the latest release to confirm the most recent published build.,get_latest_release,"{""description"":""Get the latest release in a GitHub repository"",""inputSchema"":{""properties"":{""owner"":{""description"":""Repository owner"",""type"":""string""},""repo"":{""description"":""Repository name"",""type"":""string""}},""required"":[""owner"",""repo""],""type"":""object""},""name"":""get_latest_release""}",1
v1-0691,I need the latest release to confirm the most recent published build.,get_release_by_tag,"{""description"":""Get a specific release by its tag name in a GitHub repository"",""inputSchema"":{""properties"":{""owner"":{""description"":""Repository owner"",""type"":""string""},""repo"":{""description"":""Repository name"",""type"":""string""},""tag"":{""description"":""Tag name (e.g., 'v1.0.0')"",""type"":""string""}},""required"":[""owner"",""repo"",""tag""],""type"":""object""},""name"":""get_release_by_tag""}",0
v1-0691,I need the latest release to confirm the most recent published build.,add_comment_to_pending_review,"{""description"":""Add review comment to the requester's latest pending pull request review. A pending review needs to already exist to call this (check with the user if not sure)."",""inputSchema"":{""properties"":{""body"":{""description"":""The text of the review comment"",""type"":""string""},""line"":{""description"":""The line of the blob in the pull request diff that the comment applies to. For multi-line comments, the last line of the range"",""type"":""number""},""owner"":{""description"":""Repository owner"",""type"":""string""},""path"":{""description"":""The relative path to the file that necessitates a comment"",""type"":""string""},""pullNumber"":{""description"":""Pull request number"",""type"":""number""},""repo"":{""description"":""Repository name"",""type"":""string""},""side"":{""description"":""The side of the diff to comment on. LEFT indicates the previous state, RIGHT indicates the new state"",""enum"":[""LEFT"",""RIGHT""],""type"":""string""},""startLine"":{""description"":""For multi-line comments, the first line of the range that the comment applies to"",""type"":""number""},""startSide"":{""description"":""For multi-line comments, the starting side of the diff that the comment applies to. LEFT indicates the previous state, RIGHT indicates the new state"",""enum"":[""LEFT"",""RIGHT""],""type"":""string""},""subjectType"":{""description"":""The level at which the comment is targeted"",""enum"":[""FILE"",""LINE""],""type"":""string""}},""required"":[""owner"",""repo"",""pullNumber"",""path"",""body"",""subjectType""],""type"":""object""},""name"":""add_comment_to_pending_review""}",0
v1-0691,I need the latest release to confirm the most recent published build.,list_releases,"{""description"":""List releases in a GitHub repository"",""inputSchema"":{""properties"":{""owner"":{""description"":""Repository owner"",""type"":""string""},""page"":{""description"":""Page number for pagination (min 1)"",""minimum"":1,""type"":""number""},""perPage"":{""description"":""Results per page for pagination (min 1, max 100)"",""maximum"":100,""minimum"":1,""type"":""number""},""repo"":{""description"":""Repository name"",""type"":""string""}},""required"":[""owner"",""repo""],""type"":""object""},""name"":""list_releases""}",0
v1-0691,I need the latest release to confirm the most recent published build.,get_copilot_job_status,"{""description"":""Get the status of a GitHub Copilot coding agent job. Use this to check if a previously submitted task has completed and to get the pull request URL once it's created. Provide the job ID (from create_pull_request_with_copilot) or pull request number (from assign_copilot_to_issue), or any pull request you want agent sessions for."",""inputSchema"":{""properties"":{""id"":{""description"":""Job ID or pull request number"",""type"":""string""},""owner"":{""description"":""Repository owner"",""type"":""string""},""repo"":{""description"":""Repository name"",""type"":""string""}},""required"":[""owner"",""repo"",""id""],""type"":""object""},""name"":""get_copilot_job_status""}",0
v1-0692,I want to inspect the newest published release to confirm the most recent published build.,get_latest_release,"{""description"":""Get the latest release in a GitHub repository"",""inputSchema"":{""properties"":{""owner"":{""description"":""Repository owner"",""type"":""string""},""repo"":{""description"":""Repository name"",""type"":""string""}},""required"":[""owner"",""repo""],""type"":""object""},""name"":""get_latest_release""}",1
v1-0692,I want to inspect the newest published release to confirm the most recent published build.,list_releases,"{""description"":""List releases in a GitHub repository"",""inputSchema"":{""properties"":{""owner"":{""description"":""Repository owner"",""type"":""string""},""page"":{""description"":""Page number for pagination (min 1)"",""minimum"":1,""type"":""number""},""perPage"":{""description"":""Results per page for pagination (min 1, max 100)"",""maximum"":100,""minimum"":1,""type"":""number""},""repo"":{""description"":""Repository name"",""type"":""string""}},""required"":[""owner"",""repo""],""type"":""object""},""name"":""list_releases""}",0
v1-0692,I want to inspect the newest published release to confirm the most recent published build.,get_release_by_tag,"{""description"":""Get a specific release by its tag name in a GitHub repository"",""inputSchema"":{""properties"":{""owner"":{""description"":""Repository owner"",""type"":""string""},""repo"":{""description"":""Repository name"",""type"":""string""},""tag"":{""description"":""Tag name (e.g., 'v1.0.0')"",""type"":""string""}},""required"":[""owner"",""repo"",""tag""],""type"":""object""},""name"":""get_release_by_tag""}",0
v1-0692,I want to inspect the newest published release to confirm the most recent published build.,add_comment_to_pending_review,"{""description"":""Add review comment to the requester's latest pending pull request review. A pending review needs to already exist to call this (check with the user if not sure)."",""inputSchema"":{""properties"":{""body"":{""description"":""The text of the review comment"",""type"":""string""},""line"":{""description"":""The line of the blob in the pull request diff that the comment applies to. For multi-line comments, the last line of the range"",""type"":""number""},""owner"":{""description"":""Repository owner"",""type"":""string""},""path"":{""description"":""The relative path to the file that necessitates a comment"",""type"":""string""},""pullNumber"":{""description"":""Pull request number"",""type"":""number""},""repo"":{""description"":""Repository name"",""type"":""string""},""side"":{""description"":""The side of the diff to comment on. LEFT indicates the previous state, RIGHT indicates the new state"",""enum"":[""LEFT"",""RIGHT""],""type"":""string""},""startLine"":{""description"":""For multi-line comments, the first line of the range that the comment applies to"",""type"":""number""},""startSide"":{""description"":""For multi-line comments, the starting side of the diff that the comment applies to. LEFT indicates the previous state, RIGHT indicates the new state"",""enum"":[""LEFT"",""RIGHT""],""type"":""string""},""subjectType"":{""description"":""The level at which the comment is targeted"",""enum"":[""FILE"",""LINE""],""type"":""string""}},""required"":[""owner"",""repo"",""pullNumber"",""path"",""body"",""subjectType""],""type"":""object""},""name"":""add_comment_to_pending_review""}",0
v1-0692,I want to inspect the newest published release to confirm the most recent published build.,get_copilot_job_status,"{""description"":""Get the status of a GitHub Copilot coding agent job. Use this to check if a previously submitted task has completed and to get the pull request URL once it's created. Provide the job ID (from create_pull_request_with_copilot) or pull request number (from assign_copilot_to_issue), or any pull request you want agent sessions for."",""inputSchema"":{""properties"":{""id"":{""description"":""Job ID or pull request number"",""type"":""string""},""owner"":{""description"":""Repository owner"",""type"":""string""},""repo"":{""description"":""Repository name"",""type"":""string""}},""required"":[""owner"",""repo"",""id""],""type"":""object""},""name"":""get_copilot_job_status""}",0
v1-0693,I am trying to review the current release to confirm the most recent published build.,get_latest_release,"{""description"":""Get the latest release in a GitHub repository"",""inputSchema"":{""properties"":{""owner"":{""description"":""Repository owner"",""type"":""string""},""repo"":{""description"":""Repository name"",""type"":""string""}},""required"":[""owner"",""repo""],""type"":""object""},""name"":""get_latest_release""}",1
v1-0693,I am trying to review the current release to confirm the most recent published build.,add_comment_to_pending_review,"{""description"":""Add review comment to the requester's latest pending pull request review. A pending review needs to already exist to call this (check with the user if not sure)."",""inputSchema"":{""properties"":{""body"":{""description"":""The text of the review comment"",""type"":""string""},""line"":{""description"":""The line of the blob in the pull request diff that the comment applies to. For multi-line comments, the last line of the range"",""type"":""number""},""owner"":{""description"":""Repository owner"",""type"":""string""},""path"":{""description"":""The relative path to the file that necessitates a comment"",""type"":""string""},""pullNumber"":{""description"":""Pull request number"",""type"":""number""},""repo"":{""description"":""Repository name"",""type"":""string""},""side"":{""description"":""The side of the diff to comment on. LEFT indicates the previous state, RIGHT indicates the new state"",""enum"":[""LEFT"",""RIGHT""],""type"":""string""},""startLine"":{""description"":""For multi-line comments, the first line of the range that the comment applies to"",""type"":""number""},""startSide"":{""description"":""For multi-line comments, the starting side of the diff that the comment applies to. LEFT indicates the previous state, RIGHT indicates the new state"",""enum"":[""LEFT"",""RIGHT""],""type"":""string""},""subjectType"":{""description"":""The level at which the comment is targeted"",""enum"":[""FILE"",""LINE""],""type"":""string""}},""required"":[""owner"",""repo"",""pullNumber"",""path"",""body"",""subjectType""],""type"":""object""},""name"":""add_comment_to_pending_review""}",0
v1-0693,I am trying to review the current release to confirm the most recent published build.,get_release_by_tag,"{""description"":""Get a specific release by its tag name in a GitHub repository"",""inputSchema"":{""properties"":{""owner"":{""description"":""Repository owner"",""type"":""string""},""repo"":{""description"":""Repository name"",""type"":""string""},""tag"":{""description"":""Tag name (e.g., 'v1.0.0')"",""type"":""string""}},""required"":[""owner"",""repo"",""tag""],""type"":""object""},""name"":""get_release_by_tag""}",0
v1-0693,I am trying to review the current release to confirm the most recent published build.,list_releases,"{""description"":""List releases in a GitHub repository"",""inputSchema"":{""properties"":{""owner"":{""description"":""Repository owner"",""type"":""string""},""page"":{""description"":""Page number for pagination (min 1)"",""minimum"":1,""type"":""number""},""perPage"":{""description"":""Results per page for pagination (min 1, max 100)"",""maximum"":100,""minimum"":1,""type"":""number""},""repo"":{""description"":""Repository name"",""type"":""string""}},""required"":[""owner"",""repo""],""type"":""object""},""name"":""list_releases""}",0
v1-0693,I am trying to review the current release to confirm the most recent published build.,get_copilot_job_status,"{""description"":""Get the status of a GitHub Copilot coding agent job. Use this to check if a previously submitted task has completed and to get the pull request URL once it's created. Provide the job ID (from create_pull_request_with_copilot) or pull request number (from assign_copilot_to_issue), or any pull request you want agent sessions for."",""inputSchema"":{""properties"":{""id"":{""description"":""Job ID or pull request number"",""type"":""string""},""owner"":{""description"":""Repository owner"",""type"":""string""},""repo"":{""description"":""Repository name"",""type"":""string""}},""required"":[""owner"",""repo"",""id""],""type"":""object""},""name"":""get_copilot_job_status""}",0
v1-0697,I need the latest release to review the current release metadata.,get_latest_release,"{""description"":""Get the latest release in a GitHub repository"",""inputSchema"":{""properties"":{""owner"":{""description"":""Repository owner"",""type"":""string""},""repo"":{""description"":""Repository name"",""type"":""string""}},""required"":[""owner"",""repo""],""type"":""object""},""name"":""get_latest_release""}",1
v1-0697,I need the latest release to review the current release metadata.,get_release_by_tag,"{""description"":""Get a specific release by its tag name in a GitHub repository"",""inputSchema"":{""properties"":{""owner"":{""description"":""Repository owner"",""type"":""string""},""repo"":{""description"":""Repository name"",""type"":""string""},""tag"":{""description"":""Tag name (e.g., 'v1.0.0')"",""type"":""string""}},""required"":[""owner"",""repo"",""tag""],""type"":""object""},""name"":""get_release_by_tag""}",0
v1-0697,I need the latest release to review the current release metadata.,add_comment_to_pending_review,"{""description"":""Add review comment to the requester's latest pending pull request review. A pending review needs to already exist to call this (check with the user if not sure)."",""inputSchema"":{""properties"":{""body"":{""description"":""The text of the review comment"",""type"":""string""},""line"":{""description"":""The line of the blob in the pull request diff that the comment applies to. For multi-line comments, the last line of the range"",""type"":""number""},""owner"":{""description"":""Repository owner"",""type"":""string""},""path"":{""description"":""The relative path to the file that necessitates a comment"",""type"":""string""},""pullNumber"":{""description"":""Pull request number"",""type"":""number""},""repo"":{""description"":""Repository name"",""type"":""string""},""side"":{""description"":""The side of the diff to comment on. LEFT indicates the previous state, RIGHT indicates the new state"",""enum"":[""LEFT"",""RIGHT""],""type"":""string""},""startLine"":{""description"":""For multi-line comments, the first line of the range that the comment applies to"",""type"":""number""},""startSide"":{""description"":""For multi-line comments, the starting side of the diff that the comment applies to. LEFT indicates the previous state, RIGHT indicates the new state"",""enum"":[""LEFT"",""RIGHT""],""type"":""string""},""subjectType"":{""description"":""The level at which the comment is targeted"",""enum"":[""FILE"",""LINE""],""type"":""string""}},""required"":[""owner"",""repo"",""pullNumber"",""path"",""body"",""subjectType""],""type"":""object""},""name"":""add_comment_to_pending_review""}",0
v1-0697,I need the latest release to review the current release metadata.,list_releases,"{""description"":""List releases in a GitHub repository"",""inputSchema"":{""properties"":{""owner"":{""description"":""Repository owner"",""type"":""string""},""page"":{""description"":""Page number for pagination (min 1)"",""minimum"":1,""type"":""number""},""perPage"":{""description"":""Results per page for pagination (min 1, max 100)"",""maximum"":100,""minimum"":1,""type"":""number""},""repo"":{""description"":""Repository name"",""type"":""string""}},""required"":[""owner"",""repo""],""type"":""object""},""name"":""list_releases""}",0
v1-0697,I need the latest release to review the current release metadata.,get_label,"{""description"":""Get a specific label from a repository."",""inputSchema"":{""properties"":{""name"":{""description"":""Label name."",""type"":""string""},""owner"":{""description"":""Repository owner (username or organization name)"",""type"":""string""},""repo"":{""description"":""Repository name"",""type"":""string""}},""required"":[""owner"",""repo"",""name""],""type"":""object""},""name"":""get_label""}",0
v1-0698,I want to inspect the newest published release to review the current release metadata.,get_latest_release,"{""description"":""Get the latest release in a GitHub repository"",""inputSchema"":{""properties"":{""owner"":{""description"":""Repository owner"",""type"":""string""},""repo"":{""description"":""Repository name"",""type"":""string""}},""required"":[""owner"",""repo""],""type"":""object""},""name"":""get_latest_release""}",1
v1-0698,I want to inspect the newest published release to review the current release metadata.,get_release_by_tag,"{""description"":""Get a specific release by its tag name in a GitHub repository"",""inputSchema"":{""properties"":{""owner"":{""description"":""Repository owner"",""type"":""string""},""repo"":{""description"":""Repository name"",""type"":""string""},""tag"":{""description"":""Tag name (e.g., 'v1.0.0')"",""type"":""string""}},""required"":[""owner"",""repo"",""tag""],""type"":""object""},""name"":""get_release_by_tag""}",0
v1-0698,I want to inspect the newest published release to review the current release metadata.,list_releases,"{""description"":""List releases in a GitHub repository"",""inputSchema"":{""properties"":{""owner"":{""description"":""Repository owner"",""type"":""string""},""page"":{""description"":""Page number for pagination (min 1)"",""minimum"":1,""type"":""number""},""perPage"":{""description"":""Results per page for pagination (min 1, max 100)"",""maximum"":100,""minimum"":1,""type"":""number""},""repo"":{""description"":""Repository name"",""type"":""string""}},""required"":[""owner"",""repo""],""type"":""object""},""name"":""list_releases""}",0
v1-0698,I want to inspect the newest published release to review the current release metadata.,add_comment_to_pending_review,"{""description"":""Add review comment to the requester's latest pending pull request review. A pending review needs to already exist to call this (check with the user if not sure)."",""inputSchema"":{""properties"":{""body"":{""description"":""The text of the review comment"",""type"":""string""},""line"":{""description"":""The line of the blob in the pull request diff that the comment applies to. For multi-line comments, the last line of the range"",""type"":""number""},""owner"":{""description"":""Repository owner"",""type"":""string""},""path"":{""description"":""The relative path to the file that necessitates a comment"",""type"":""string""},""pullNumber"":{""description"":""Pull request number"",""type"":""number""},""repo"":{""description"":""Repository name"",""type"":""string""},""side"":{""description"":""The side of the diff to comment on. LEFT indicates the previous state, RIGHT indicates the new state"",""enum"":[""LEFT"",""RIGHT""],""type"":""string""},""startLine"":{""description"":""For multi-line comments, the first line of the range that the comment applies to"",""type"":""number""},""startSide"":{""description"":""For multi-line comments, the starting side of the diff that the comment applies to. LEFT indicates the previous state, RIGHT indicates the new state"",""enum"":[""LEFT"",""RIGHT""],""type"":""string""},""subjectType"":{""description"":""The level at which the comment is targeted"",""enum"":[""FILE"",""LINE""],""type"":""string""}},""required"":[""owner"",""repo"",""pullNumber"",""path"",""body"",""subjectType""],""type"":""object""},""name"":""add_comment_to_pending_review""}",0
v1-0698,I want to inspect the newest published release to review the current release metadata.,get_tag,"{""description"":""Get details about a specific git tag in a GitHub repository"",""inputSchema"":{""properties"":{""owner"":{""description"":""Repository owner"",""type"":""string""},""repo"":{""description"":""Repository name"",""type"":""string""},""tag"":{""description"":""Tag name"",""type"":""string""}},""required"":[""owner"",""repo"",""tag""],""type"":""object""},""name"":""get_tag""}",0
v1-0699,I am trying to review the current release to review the current release metadata.,get_latest_release,"{""description"":""Get the latest release in a GitHub repository"",""inputSchema"":{""properties"":{""owner"":{""description"":""Repository owner"",""type"":""string""},""repo"":{""description"":""Repository name"",""type"":""string""}},""required"":[""owner"",""repo""],""type"":""object""},""name"":""get_latest_release""}",1
v1-0699,I am trying to review the current release to review the current release metadata.,add_comment_to_pending_review,"{""description"":""Add review comment to the requester's latest pending pull request review. A pending review needs to already exist to call this (check with the user if not sure)."",""inputSchema"":{""properties"":{""body"":{""description"":""The text of the review comment"",""type"":""string""},""line"":{""description"":""The line of the blob in the pull request diff that the comment applies to. For multi-line comments, the last line of the range"",""type"":""number""},""owner"":{""description"":""Repository owner"",""type"":""string""},""path"":{""description"":""The relative path to the file that necessitates a comment"",""type"":""string""},""pullNumber"":{""description"":""Pull request number"",""type"":""number""},""repo"":{""description"":""Repository name"",""type"":""string""},""side"":{""description"":""The side of the diff to comment on. LEFT indicates the previous state, RIGHT indicates the new state"",""enum"":[""LEFT"",""RIGHT""],""type"":""string""},""startLine"":{""description"":""For multi-line comments, the first line of the range that the comment applies to"",""type"":""number""},""startSide"":{""description"":""For multi-line comments, the starting side of the diff that the comment applies to. LEFT indicates the previous state, RIGHT indicates the new state"",""enum"":[""LEFT"",""RIGHT""],""type"":""string""},""subjectType"":{""description"":""The level at which the comment is targeted"",""enum"":[""FILE"",""LINE""],""type"":""string""}},""required"":[""owner"",""repo"",""pullNumber"",""path"",""body"",""subjectType""],""type"":""object""},""name"":""add_comment_to_pending_review""}",0
v1-0699,I am trying to review the current release to review the current release metadata.,get_release_by_tag,"{""description"":""Get a specific release by its tag name in a GitHub repository"",""inputSchema"":{""properties"":{""owner"":{""description"":""Repository owner"",""type"":""string""},""repo"":{""description"":""Repository name"",""type"":""string""},""tag"":{""description"":""Tag name (e.g., 'v1.0.0')"",""type"":""string""}},""required"":[""owner"",""repo"",""tag""],""type"":""object""},""name"":""get_release_by_tag""}",0
v1-0699,I am trying to review the current release to review the current release metadata.,list_releases,"{""description"":""List releases in a GitHub repository"",""inputSchema"":{""properties"":{""owner"":{""description"":""Repository owner"",""type"":""string""},""page"":{""description"":""Page number for pagination (min 1)"",""minimum"":1,""type"":""number""},""perPage"":{""description"":""Results per page for pagination (min 1, max 100)"",""maximum"":100,""minimum"":1,""type"":""number""},""repo"":{""description"":""Repository name"",""type"":""string""}},""required"":[""owner"",""repo""],""type"":""object""},""name"":""list_releases""}",0
v1-0699,I am trying to review the current release to review the current release metadata.,get_tag,"{""description"":""Get details about a specific git tag in a GitHub repository"",""inputSchema"":{""properties"":{""owner"":{""description"":""Repository owner"",""type"":""string""},""repo"":{""description"":""Repository name"",""type"":""string""},""tag"":{""description"":""Tag name"",""type"":""string""}},""required"":[""owner"",""repo"",""tag""],""type"":""object""},""name"":""get_tag""}",0
v1-0700,Merge a pull request to merge the auth cleanup PR.,merge_pull_request,"{""description"":""Merge a pull request in a GitHub repository."",""inputSchema"":{""properties"":{""commit_message"":{""description"":""Extra detail for merge commit"",""type"":""string""},""commit_title"":{""description"":""Title for merge commit"",""type"":""string""},""merge_method"":{""description"":""Merge method"",""enum"":[""merge"",""squash"",""rebase""],""type"":""string""},""owner"":{""description"":""Repository owner"",""type"":""string""},""pullNumber"":{""description"":""Pull request number"",""type"":""number""},""repo"":{""description"":""Repository name"",""type"":""string""}},""required"":[""owner"",""repo"",""pullNumber""],""type"":""object""},""name"":""merge_pull_request""}",1
v1-0700,Merge a pull request to merge the auth cleanup PR.,create_pull_request,"{""description"":""Create a new pull request in a GitHub repository."",""inputSchema"":{""properties"":{""base"":{""description"":""Branch to merge into"",""type"":""string""},""body"":{""description"":""PR description"",""type"":""string""},""draft"":{""description"":""Create as draft PR"",""type"":""boolean""},""head"":{""description"":""Branch containing changes"",""type"":""string""},""maintainer_can_modify"":{""description"":""Allow maintainer edits"",""type"":""boolean""},""owner"":{""description"":""Repository owner"",""type"":""string""},""repo"":{""description"":""Repository name"",""type"":""string""},""title"":{""description"":""PR title"",""type"":""string""}},""required"":[""owner"",""repo"",""title"",""head"",""base""],""type"":""object""},""name"":""create_pull_request""}",0
v1-0700,Merge a pull request to merge the auth cleanup PR.,search_pull_requests,"{""description"":""Search for pull requests in GitHub repositories using issues search syntax already scoped to is:pr"",""inputSchema"":{""properties"":{""order"":{""description"":""Sort order"",""enum"":[""asc"",""desc""],""type"":""string""},""owner"":{""description"":""Optional repository owner. If provided with repo, only pull requests for this repository are listed."",""type"":""string""},""page"":{""description"":""Page number for pagination (min 1)"",""minimum"":1,""type"":""number""},""perPage"":{""description"":""Results per page for pagination (min 1, max 100)"",""maximum"":100,""minimum"":1,""type"":""number""},""query"":{""description"":""Search query using GitHub pull request search syntax"",""type"":""string""},""repo"":{""description"":""Optional repository name. If provided with owner, only pull requests for this repository are listed."",""type"":""string""},""sort"":{""description"":""Sort field by number of matches of categories, defaults to best match"",""enum"":[""comments"",""reactions"",""reactions-+1"",""reactions--1"",""reactions-smile"",""reactions-thinking_face"",""reactions-heart"",""reactions-tada"",""interactions"",""created"",""updated""],""type"":""string""}},""required"":[""query""],""type"":""object""},""name"":""search_pull_requests""}",0
v1-0700,Merge a pull request to merge the auth cleanup PR.,add_reply_to_pull_request_comment,"{""description"":""Add a reply to an existing pull request comment. This creates a new comment that is linked as a reply to the specified comment."",""inputSchema"":{""properties"":{""body"":{""description"":""The text of the reply"",""type"":""string""},""commentId"":{""description"":""The ID of the comment to reply to"",""type"":""number""},""owner"":{""description"":""Repository owner"",""type"":""string""},""pullNumber"":{""description"":""Pull request number"",""type"":""number""},""repo"":{""description"":""Repository name"",""type"":""string""}},""required"":[""owner"",""repo"",""pullNumber"",""commentId"",""body""],""type"":""object""},""name"":""add_reply_to_pull_request_comment""}",0
v1-0700,Merge a pull request to merge the auth cleanup PR.,get_copilot_job_status,"{""description"":""Get the status of a GitHub Copilot coding agent job. Use this to check if a previously submitted task has completed and to get the pull request URL once it's created. Provide the job ID (from create_pull_request_with_copilot) or pull request number (from assign_copilot_to_issue), or any pull request you want agent sessions for."",""inputSchema"":{""properties"":{""id"":{""description"":""Job ID or pull request number"",""type"":""string""},""owner"":{""description"":""Repository owner"",""type"":""string""},""repo"":{""description"":""Repository name"",""type"":""string""}},""required"":[""owner"",""repo"",""id""],""type"":""object""},""name"":""get_copilot_job_status""}",0
v1-0701,Complete the PR so it will merge the auth cleanup PR.,merge_pull_request,"{""description"":""Merge a pull request in a GitHub repository."",""inputSchema"":{""properties"":{""commit_message"":{""description"":""Extra detail for merge commit"",""type"":""string""},""commit_title"":{""description"":""Title for merge commit"",""type"":""string""},""merge_method"":{""description"":""Merge method"",""enum"":[""merge"",""squash"",""rebase""],""type"":""string""},""owner"":{""description"":""Repository owner"",""type"":""string""},""pullNumber"":{""description"":""Pull request number"",""type"":""number""},""repo"":{""description"":""Repository name"",""type"":""string""}},""required"":[""owner"",""repo"",""pullNumber""],""type"":""object""},""name"":""merge_pull_request""}",1
v1-0701,Complete the PR so it will merge the auth cleanup PR.,get_copilot_job_status,"{""description"":""Get the status of a GitHub Copilot coding agent job. Use this to check if a previously submitted task has completed and to get the pull request URL once it's created. Provide the job ID (from create_pull_request_with_copilot) or pull request number (from assign_copilot_to_issue), or any pull request you want agent sessions for."",""inputSchema"":{""properties"":{""id"":{""description"":""Job ID or pull request number"",""type"":""string""},""owner"":{""description"":""Repository owner"",""type"":""string""},""repo"":{""description"":""Repository name"",""type"":""string""}},""required"":[""owner"",""repo"",""id""],""type"":""object""},""name"":""get_copilot_job_status""}",0
v1-0701,Complete the PR so it will merge the auth cleanup PR.,search_pull_requests,"{""description"":""Search for pull requests in GitHub repositories using issues search syntax already scoped to is:pr"",""inputSchema"":{""properties"":{""order"":{""description"":""Sort order"",""enum"":[""asc"",""desc""],""type"":""string""},""owner"":{""description"":""Optional repository owner. If provided with repo, only pull requests for this repository are listed."",""type"":""string""},""page"":{""description"":""Page number for pagination (min 1)"",""minimum"":1,""type"":""number""},""perPage"":{""description"":""Results per page for pagination (min 1, max 100)"",""maximum"":100,""minimum"":1,""type"":""number""},""query"":{""description"":""Search query using GitHub pull request search syntax"",""type"":""string""},""repo"":{""description"":""Optional repository name. If provided with owner, only pull requests for this repository are listed."",""type"":""string""},""sort"":{""description"":""Sort field by number of matches of categories, defaults to best match"",""enum"":[""comments"",""reactions"",""reactions-+1"",""reactions--1"",""reactions-smile"",""reactions-thinking_face"",""reactions-heart"",""reactions-tada"",""interactions"",""created"",""updated""],""type"":""string""}},""required"":[""query""],""type"":""object""},""name"":""search_pull_requests""}",0
